ts,sensor_id,count,avg
2022-05-02 02:00:00.0,7830,25,6.8828000000000005
2022-05-02 02:00:00.0,7882,24,9.9875
2022-05-02 03:00:00.0,5571,24,9.533333333333331
2022-05-02 03:00:00.0,9313,24,16.345833333333335
2022-05-02 03:00:00.0,7830,24,6.217083333333334
2022-05-02 03:00:00.0,8227,25,7.496000000000002
2022-05-02 03:00:00.0,7882,25,9.339999999999998
2022-05-02 03:00:00.0,9119,25,15.208
2022-05-02 03:00:00.0,7389,25,10.900000000000002
2022-05-02 03:00:00.0,8362,25,8.820000000000002
2022-05-02 03:00:00.0,9985,24,14.762500000000005
2022-05-02 04:00:00.0,9313,22,15.927272727272724
2022-05-02 04:00:00.0,7830,25,5.8848
2022-05-02 04:00:00.0,9985,25,14.592000000000002
2022-05-02 04:00:00.0,5571,24,9.299999999999999
2022-05-02 04:00:00.0,7882,24,10.079166666666667
2022-05-02 04:00:00.0,9119,25,15.432000000000006
2022-05-02 04:00:00.0,6454,24,11.758333333333333
2022-05-02 04:00:00.0,7389,25,10.404000000000002
2022-05-02 04:00:00.0,8362,24,9.091666666666669
2022-05-02 04:00:00.0,8227,25,7.632000000000001
2022-05-02 05:00:00.0,8362,15,10.34
2022-05-02 05:00:00.0,6454,21,13.257142857142856
2022-05-02 05:00:00.0,9985,21,14.580952380952377
2022-05-02 05:00:00.0,8227,13,8.23076923076923
2022-05-02 05:00:00.0,7882,22,10.663636363636362
2022-05-02 05:00:00.0,9119,11,16.263636363636365
2022-05-02 05:00:00.0,9313,19,16.857894736842105
2022-05-02 05:00:00.0,7389,11,12.363636363636363
2022-05-02 05:00:00.0,5571,22,10.622727272727273
2022-05-02 05:00:00.0,7830,15,6.8580000000000005
2022-05-02 06:00:00.0,6454,22,16.29090909090909
2022-05-02 06:00:00.0,7882,23,12.482608695652173
2022-05-02 06:00:00.0,7830,19,13.513157894736842
2022-05-02 06:00:00.0,7389,20,15.055000000000003
2022-05-02 06:00:00.0,8227,17,9.505882352941176
2022-05-02 06:00:00.0,5571,23,12.847826086956522
2022-05-02 06:00:00.0,8362,21,12.471428571428573
2022-05-02 06:00:00.0,9985,23,15.22608695652174
2022-05-02 06:00:00.0,9119,18,18.783333333333335
2022-05-02 06:00:00.0,9313,23,17.06521739130435
2022-05-02 07:00:00.0,6454,23,18.3
2022-05-02 07:00:00.0,8227,18,12.172222222222222
2022-05-02 07:00:00.0,7830,23,19.696521739130432
2022-05-02 07:00:00.0,8362,16,14.687499999999998
2022-05-02 07:00:00.0,9119,18,28.71111111111111
2022-05-02 07:00:00.0,7882,23,15.630434782608695
2022-05-02 07:00:00.0,7389,17,22.617647058823533
2022-05-02 07:00:00.0,5571,22,15.986363636363638
2022-05-02 07:00:00.0,9313,20,17.595000000000002
2022-05-02 07:00:00.0,9985,23,16.53478260869565
2022-05-02 08:00:00.0,9119,15,37.833333333333336
2022-05-02 08:00:00.0,9985,18,18.066666666666666
2022-05-02 08:00:00.0,7882,19,15.29473684210526
2022-05-02 08:00:00.0,7830,13,21.62769230769231
2022-05-02 08:00:00.0,6454,20,19.345000000000002
2022-05-02 08:00:00.0,9313,19,18.126315789473683
2022-05-02 08:00:00.0,5571,18,17.455555555555556
2022-05-02 08:00:00.0,8227,13,13.376923076923076
2022-05-02 08:00:00.0,8362,6,16.216666666666665
2022-05-02 08:00:00.0,7389,16,26.331250000000004
2022-05-02 09:00:00.0,7389,11,27.327272727272724
2022-05-02 09:00:00.0,9119,12,44.55833333333334
2022-05-02 09:00:00.0,5571,15,18.793333333333333
2022-05-02 09:00:00.0,8362,8,17.15
2022-05-02 09:00:00.0,7830,10,24.86
2022-05-02 09:00:00.0,8227,10,15.179999999999998
2022-05-02 09:00:00.0,9313,17,19.294117647058826
2022-05-02 09:00:00.0,9985,17,19.935294117647057
2022-05-02 09:00:00.0,7882,18,17.138888888888896
2022-05-02 09:00:00.0,6454,17,20.63529411764706
2022-05-02 10:00:00.0,5571,23,18.795652173913044
2022-05-02 10:00:00.0,7882,23,16.130434782608692
2022-05-02 10:00:00.0,7830,16,25.351874999999996
2022-05-02 10:00:00.0,9119,17,45.305882352941175
2022-05-02 10:00:00.0,7389,18,28.96111111111111
2022-05-02 10:00:00.0,9985,23,21.95217391304348
2022-05-02 10:00:00.0,8227,15,16.286666666666665
2022-05-02 10:00:00.0,8362,12,18.341666666666665
2022-05-02 10:00:00.0,6454,21,24.114285714285714
2022-05-02 10:00:00.0,9313,23,20.313043478260877
2022-05-02 11:00:00.0,7389,18,28.783333333333342
2022-05-02 11:00:00.0,6454,22,31.718181818181822
2022-05-02 11:00:00.0,5571,20,19.095000000000006
2022-05-02 11:00:00.0,8227,15,16.87333333333333
2022-05-02 11:00:00.0,8362,15,19.55333333333333
2022-05-02 11:00:00.0,9313,22,20.80909090909091
2022-05-02 11:00:00.0,7830,17,25.561176470588236
2022-05-02 11:00:00.0,9985,22,23.863636363636363
2022-05-02 11:00:00.0,7882,20,15.145000000000001
2022-05-02 11:00:00.0,9119,16,38.543749999999996
2022-05-02 12:00:00.0,7882,24,14.649999999999999
2022-05-02 12:00:00.0,9313,23,21.295652173913037
2022-05-02 12:00:00.0,9985,23,26.365217391304352
2022-05-02 12:00:00.0,9119,19,31.600000000000005
2022-05-02 12:00:00.0,8227,21,17.461904761904766
2022-05-02 12:00:00.0,6454,23,36.65217391304348
2022-05-02 12:00:00.0,7830,22,25.88409090909091
2022-05-02 12:00:00.0,5571,23,19.073913043478264
2022-05-02 12:00:00.0,7389,21,24.538095238095234
